Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Week,PerCentDiseaseAffInWeek,AvgSalesPerStore,AvgCustomersPerStore,MedSalesPerStore,MedCustomersPerStore,AvgCustSpentInStore,LastWeekSalesPerStore,LastWeekCustomersPerStore
614,3,6445,0,0,1,0,0,1160,12,2012,0,0,0,0,2013,1,1,45,6590.615385,941.1858974,6363,929.5,7.002458709,37098,5087
613,3,6344,0,0,1,2,0,250,6,2007,1,14,2011,2,2013,1,1,45,6728.372123,1000.850384,6390,964,6.722655287,35777,4787
612,3,4014,0,0,1,3,2,2490,11,2012,1,31,2009,2,2013,1,1,45,6816.088283,424.1781701,6703,416,16.06892755,42271,2336
611,3,4935,0,0,1,0,0,8080,12,2002,1,40,2014,2,2013,1,1,45,5792.303859,490.5241158,5652,484,11.80839774,35081,2718
610,3,3540,0,0,1,0,0,660,1,2007,0,0,0,0,2013,1,1,45,4197.630295,520.3992298,3916,506,8.066173151,23855,2691
609,3,4463,0,0,1,0,0,2070,9,2007,0,0,0,0,2013,1,1,45,4638.048469,504.619898,4680.5,525.5,9.191172382,27048,2675
595,3,15890,0,0,1,2,2,1130,6,2015,0,0,0,0,2013,1,1,45,14858.38163,1751.341527,14467,1725,8.484000068,81036,8549
596,3,4387,0,0,1,2,0,290,9,2006,0,0,0,0,2013,1,1,45,4505.818878,698.3864796,4363,687,6.451755596,29747,4185
597,3,4249,0,0,1,0,0,150,9,2008,1,1,2012,3,2013,1,1,45,5080.224647,727.5250321,4918,715,6.982886393,32870,4175
598,3,5179,0,0,1,2,0,550,12,2013,1,40,2014,2,2013,1,1,45,5892.292605,728.6012862,5830,721,8.087129019,33259,3828
599,3,8527,0,0,1,3,2,580,11,2014,0,0,0,0,2013,1,1,45,9769.727041,875.5637755,9638,858,11.15821293,53858,4275
600,3,5605,0,0,1,3,2,17340,6,2010,1,9,2011,1,2013,1,1,45,6996.617347,619.2538265,6723,609.5,11.29846445,48666,3476
593,3,10059,0,0,1,0,2,33060,3,2010,0,0,0,0,2013,1,1,45,9507.956633,1231.766582,9053,1190.5,7.718959724,56075,6611
601,3,3321,0,0,1,3,0,8220,4,2014,1,14,2011,2,2013,1,1,45,4875.769526,394.290653,4759,389,12.36592724,28735,2008
603,3,5648,0,0,1,0,0,340,4,2007,1,13,2010,2,2013,1,1,45,6933.314136,945.6348168,6443.5,930.5,7.331915041,45268,5595
604,3,7654,0,0,1,3,0,10950,3,2014,0,0,0,0,2013,1,1,45,7963.988746,591.7636656,7616.5,575.5,13.45805633,43203,2985
605,3,5253,0,0,1,3,0,10310,4,2003,1,37,2009,2,2013,1,1,45,7026.735219,508.714653,6748.5,501,13.81272424,47423,2964
606,3,6059,0,0,1,0,0,2260,11,2007,0,0,0,0,2013,1,1,45,5839.210459,620.8214286,5672,625,9.405620023,33929,3203
607,3,2820,0,0,1,0,0,350,8,1999,1,14,2011,2,2013,1,1,45,3901.910486,414.0754476,3600,421,9.423187269,25465,2567
608,3,7073,0,0,1,0,2,18370,2,2013,1,14,2011,2,2013,1,1,45,9326.971795,942.575641,8931.5,960.5,9.895197148,64747,5679
602,3,6030,0,0,1,0,0,2710,7,2001,1,22,2012,3,2013,1,1,45,6300.167734,614.1971831,6011,609,10.25756533,37764,3264
696,3,6379,0,0,1,0,2,430,0,0,0,0,0,0,2013,1,1,45,7850.139031,995.5892857,7519,990,7.884917147,55685,5442
560,3,7066,0,0,1,2,2,1910,7,2013,0,0,0,0,2013,1,1,45,13513.89488,1633.183288,13303,1608.5,8.274573328,83200,8810
698,3,15829,0,0,1,0,0,1790,5,2011,0,0,0,0,2013,1,1,45,15538.30051,1934.544757,15191,1919,8.032019138,85088,9469
799,3,9131,0,0,1,0,2,2700,0,0,0,0,0,0,2013,1,1,45,9894.987163,898.6315789,9444,878,11.01117231,55674,4544
798,3,7941,0,0,1,0,0,9560,4,2001,0,0,0,0,2013,1,1,45,7468.274359,900.5910256,7366,940,8.292636887,45645,4819
797,3,3248,0,0,1,0,0,2090,10,2012,1,40,2014,2,2013,1,1,45,4208.231511,414.4951768,4050,409,10.15266702,30310,2620
796,3,5993,0,0,1,0,2,7180,11,2012,0,0,0,0,2013,1,1,45,7244.772786,667.7971759,6954,674,10.84876224,48516,3791
795,3,3800,0,0,1,3,0,510,0,0,1,35,2010,3,2013,1,1,45,4553.673941,467.2991014,4304,461,9.74466659,28418,2489
794,3,2991,0,0,1,2,2,5090,9,2006,0,0,0,0,2013,1,1,45,3083.812821,521.8294872,3032.5,521.5,5.909617789,17505,2731
793,3,3473,0,0,1,3,0,2710,7,2006,0,0,0,0,2013,1,1,45,4832.121951,457.8587933,4430,443,10.55373845,31750,2656
792,3,6753,0,0,1,3,0,17280,10,2009,1,18,2011,1,2013,1,1,45,7389.373556,691.7265725,6876,680,10.68250643,44837,3674
791,3,5806,0,0,1,0,0,5950,4,2007,0,0,0,0,2013,1,1,45,7668.776637,810.3992298,7046,776,9.462961408,52676,4688
790,3,6676,0,0,1,3,2,9070,12,2003,0,0,0,0,2013,1,1,45,7453.021767,682.3597951,7368,668,10.92242219,43706,3513
789,3,3219,0,0,1,0,2,9770,7,2003,0,0,0,0,2013,1,1,45,3380.011583,469.2097812,3342,475,7.203625581,22008,2680
788,3,17934,0,0,1,0,2,1530,3,2013,0,0,0,0,2013,1,1,45,17649.08609,1695.822517,17337,1703,10.40738988,92820,8395
787,3,9908,0,0,1,2,2,3210,6,2009,0,0,0,0,2013,1,1,45,10227.14744,1141.967949,9920.5,1124,8.95572196,61622,6018
786,3,2910,0,0,1,0,0,290,11,2006,1,5,2013,1,2013,1,1,45,3563.674359,553.0205128,3618.5,588.5,6.444018398,19507,2544
801,3,4276,0,0,1,3,0,48330,4,2013,0,0,0,0,2013,1,1,45,4845.229592,474.3813776,4554.5,455.5,10.21378541,38405,3385
785,3,3418,0,0,1,3,2,970,7,2005,1,31,2013,1,2013,1,1,45,6511.518614,561.3915276,6139,547,11.59889007,50355,3506
783,3,6116,0,0,1,3,2,15490,0,0,0,0,0,0,2013,1,1,45,6860.185422,678.6675192,6600.5,663.5,10.10831553,40732,3477
782,3,3594,0,0,1,2,2,5390,8,2003,1,1,2012,2,2013,1,1,45,5488.799743,513.2130937,5320,506,10.69497215,33301,2789
781,3,4134,0,0,1,0,0,630,4,2007,0,0,0,0,2013,1,1,45,4922.442308,672.9589744,4582,667.5,7.314624658,28725,3483
780,3,6272,0,0,1,0,0,18160,0,0,0,0,0,0,2013,1,1,45,6547.188462,788.9948718,6450,814.5,8.29813817,42223,4469
779,3,6884,0,0,1,0,0,16990,4,2004,0,0,0,0,2013,1,1,45,7128.521795,700.0833333,6961.5,732,10.18239037,44402,3886
778,3,5845,0,0,1,0,0,340,6,2003,1,40,2014,2,2013,1,1,45,5901.257235,800.4919614,5509.5,773.5,7.372038096,36468,4152
777,3,2739,0,0,1,3,2,8250,10,2004,1,10,2013,3,2013,1,1,45,3991.350449,350.5109114,3845,345,11.38723594,27989,2136
776,3,4303,0,0,1,2,0,700,4,2009,1,14,2011,2,2013,1,1,45,4804.806701,534.568299,4571,524.5,8.988199843,28939,2972
775,3,6813,0,0,1,3,2,6970,12,2005,1,22,2011,2,2013,1,1,45,8690.889068,621.0948553,8473,611.5,13.99285309,52201,3250
774,3,5508,0,0,1,0,2,640,9,2013,0,0,0,0,2013,1,1,45,5493.743622,713.4158163,5350.5,720,7.700619326,29129,3318
773,3,5955,0,0,1,0,0,200,0,0,0,0,0,0,2013,1,1,45,5716.108835,791.8553137,5624,800,7.218627868,30832,4002
772,3,3081,0,0,1,3,2,1850,0,0,0,0,0,0,2013,1,1,45,3582.199234,488.1353768,3457,484,7.338536407,23308,2711
771,3,7211,0,0,1,0,0,20640,9,2007,0,0,0,0,2013,1,1,45,6722.011254,689.022508,6452,680.5,9.755865992,43489,4126
770,3,6299,0,0,1,0,2,100,4,2015,0,0,0,0,2013,1,1,45,6477.78819,733.2605905,6191,733,8.834223841,32928,3141
784,3,7785,0,0,1,0,0,560,10,2014,1,10,2014,2,2013,1,1,45,7751.309371,825.1668806,7326,812,9.393626372,40854,3860
802,3,5469,0,0,1,0,2,910,0,0,1,22,2011,1,2013,1,1,45,6841.075255,522.9910714,6671,519,13.08067313,44657,2928
803,3,5727,0,0,1,3,0,1760,0,0,1,10,2014,3,2013,1,1,45,6047.678804,492.0949285,5634,473,12.28965887,34929,2495
804,3,4294,0,0,1,2,2,2100,0,0,1,1,2013,2,2013,1,1,45,4922.186495,440.3987138,4829,430.5,11.17665956,32245,2433
697,3,8714,0,0,1,3,0,3780,0,0,1,40,2011,2,2013,1,1,45,10656.1733,1004.641849,10223,983,10.6069375,61360,5039
835,3,5008,0,0,1,0,0,2890,12,2007,1,10,2014,3,2013,1,1,45,5188.126467,659.2685789,4804,641,7.869518786,32295,3384
834,3,6609,0,0,1,0,0,3470,3,2012,0,0,0,0,2013,1,1,45,5868.542092,639.4362245,5755,652.5,9.177681631,35005,3510
833,3,4974,0,0,1,3,2,3290,12,1999,1,35,2010,3,2013,1,1,45,5511.350449,506.182285,5261,495,10.88807454,33541,2677
832,3,5658,0,0,1,3,0,5070,0,0,1,45,2009,1,2013,1,1,45,6550.293214,554.4417414,6525,548,11.8142137,43775,3148
831,3,11443,0,0,1,0,0,800,6,2007,0,0,0,0,2013,1,1,45,12672.30848,1575.854756,11743,1536,8.041545984,76084,8450
830,3,4926,0,0,1,0,2,6320,0,0,1,5,2011,2,2013,1,1,45,6174.879487,526.4589744,6066,540,11.72908011,41914,3055
829,3,5397,0,0,1,2,0,110,0,0,0,0,0,0,2013,1,1,45,5920.669654,790.9206146,5745,786,7.485795091,36912,4422
828,3,4767,0,0,1,3,2,3290,12,2014,0,0,0,0,2013,1,1,45,5199.946154,587.0653846,5069,590,8.857524716,33974,3314
827,3,12086,0,0,1,0,2,250,1,2005,0,0,0,0,2013,1,1,45,12740.33547,1659.710627,12528,1638,7.676239012,81729,9659
826,3,7910,0,0,1,0,2,7980,6,2005,0,0,0,0,2013,1,1,45,8839.186856,771.0863402,8507.5,775,11.46329068,49293,3949
825,3,3842,0,0,1,0,0,380,5,2011,1,40,2014,2,2013,1,1,45,4562.921222,537.0546624,4478.5,530.5,8.496195158,31018,3234
824,3,5264,0,0,1,0,0,17570,0,0,0,0,0,0,2013,1,1,45,6834.3125,862.8239796,6479.5,871.5,7.920865277,41361,4447
823,3,5105,0,0,1,0,2,16210,11,2010,0,0,0,0,2013,1,1,45,5802.383929,570.0012755,5637,571,10.17959815,35515,3013
822,3,7988,0,0,1,0,2,410,11,2010,1,48,2010,3,2013,1,1,45,7737.664541,636.684949,7498.5,624.5,12.15305082,49754,3612
821,3,6809,0,0,1,0,0,1700,9,2009,0,0,0,0,2013,1,1,45,6937.491071,851.1428571,6639.5,845.5,8.150795149,41577,4576
820,3,12338,0,0,1,0,2,1650,0,0,1,40,2014,2,2013,1,1,45,12085.85048,1089.59164,11837.5,1078.5,11.09209179,73411,5876
805,3,6709,0,0,1,3,0,24770,10,2011,1,10,2014,3,2013,1,1,45,6084.228296,572.4292605,5813,558.5,10.62878633,35782,2955
806,3,6102,0,0,1,3,0,260,0,0,1,44,2010,1,2013,1,1,45,6808.287781,525.3231511,6260.5,504,12.96018987,49471,3259
807,3,9469,0,0,1,0,0,3870,4,2008,0,0,0,0,2013,1,1,45,9820.042254,982.1152369,9708,979,9.998869669,55048,4939
808,3,5844,0,0,1,0,0,18620,0,0,1,31,2009,1,2013,1,1,45,7291.133333,601.3910256,7200.5,609,12.1237814,49486,3567
809,3,8704,0,0,1,0,0,12770,10,2000,0,0,0,0,2013,1,1,45,9393.614891,802.2130937,8503,775,11.70962549,56693,4296
810,3,4941,0,0,1,3,2,9640,11,2013,0,0,0,0,2013,1,1,45,5930.421053,488.8408216,5829,483,12.13159947,33477,2521
811,3,4607,0,0,1,0,0,410,9,2012,0,0,0,0,2013,1,1,45,4132.038265,682.7704082,3955.5,664.5,6.051870755,24777,3740
813,3,5191,0,0,1,0,0,1560,9,2003,0,0,0,0,2013,1,1,45,5810.714286,650.2406692,5701,653,8.9362517,37134,3708
814,3,7405,0,0,1,3,2,24530,7,2013,0,0,0,0,2013,1,1,45,8476.763427,695.2659847,8146.5,687.5,12.19211584,52619,3920
815,3,9852,0,0,1,0,0,590,1,1900,1,40,2014,2,2013,1,1,45,8395.837621,815.437299,8201,823,10.29611673,38882,3370
816,3,6184,0,0,1,2,2,460,0,0,0,0,0,0,2013,1,1,45,5133.077022,742.6264442,4879,728,6.912057956,26042,3391
818,3,4323,0,0,1,3,0,490,0,0,1,35,2010,3,2013,1,1,45,6110.572343,635.2637644,5637,614,9.61895308,35122,3208
819,3,5947,0,0,1,0,2,720,10,2014,0,0,0,0,2013,1,1,45,6091.100765,539.9540816,5912.5,535,11.28077548,33564,2695
812,3,6269,0,0,1,3,0,2590,9,2012,0,0,0,0,2013,1,1,45,6366.778205,776.4487179,6296.5,807,8.199869557,38508,4217
768,3,11803,0,0,1,0,2,2630,9,2012,0,0,0,0,2013,1,1,45,12974.68072,1344.38825,12366,1310,9.650992347,82102,7309
800,3,5009,0,0,1,3,0,2020,7,2014,0,0,0,0,2013,1,1,45,5337.432606,499.3145058,5206,493,10.68952042,28657,2411
766,3,4891,0,0,1,3,2,9820,0,0,0,0,0,0,2013,1,1,45,6123.94373,529.7025723,5964,523,11.56109872,41314,3204
729,3,9442,0,0,1,2,2,8980,6,2011,0,0,0,0,2013,1,1,45,10548.91399,1082.335045,9885,1054,9.746440385,64089,5785
728,3,4400,0,0,1,3,0,13990,0,0,1,14,2011,2,2013,1,1,45,5245.707851,458.0604891,5166,453,11.4519981,32516,2478
727,3,4166,0,0,1,0,0,2050,3,2007,0,0,0,0,2013,1,1,45,4529.290653,452.8335467,4431,461,10.00210935,29756,2553
726,3,10306,0,0,1,0,2,40540,2,2002,0,0,0,0,2013,1,1,45,10965.5799,1059.747423,10504.5,1078.5,10.34735227,70152,5703
725,3,5252,0,0,1,3,2,17540,6,2012,0,0,0,0,2013,1,1,45,5747.424745,595.3571429,5516,582,9.653742823,33585,2948
724,3,6376,0,0,1,3,2,5900,0,0,0,0,0,0,2013,1,1,45,6812.905006,699.1065469,6539,689,9.745159786,35609,3385
723,3,4461,0,0,1,3,2,5650,9,2008,1,5,2013,1,2013,1,1,45,7032.103713,566.8386684,6764,561,12.40582922,53640,3567
722,3,9874,0,0,1,0,0,50,0,0,0,0,0,0,2013,1,1,45,9836.646684,1583.066327,9506,1563,6.213666805,43878,6476
721,3,6353,0,0,1,0,2,3590,9,2012,1,22,2012,3,2013,1,1,45,7673.413265,756.2040816,7480,743.5,10.1472783,41602,3529
720,3,7141,0,0,1,0,2,15320,3,2011,1,14,2013,1,2013,1,1,45,7166.128827,717.4795918,6862,698,9.987920086,45639,3806
719,3,5476,0,0,1,2,2,8190,0,0,1,45,2009,1,2013,1,1,45,5383.604502,456.7524116,5235,451,11.78670187,34084,2731
718,3,7855,0,0,1,0,0,1100,6,2015,0,0,0,0,2013,1,1,45,7911.3137,855.2394366,7742,857,9.25040797,44850,4246
717,3,3079,0,0,1,3,2,310,0,0,1,40,2011,2,2013,1,1,45,5552.894737,559.4210526,5110,533,9.926145451,34723,3083
716,3,4894,0,0,1,3,0,3200,1,2008,1,22,2011,2,2013,1,1,45,5717.081994,454.3086817,5620,448,12.58413547,35055,2510
715,3,6030,0,0,1,0,0,14810,6,2014,0,0,0,0,2013,1,1,45,6491.095361,675.4033505,6371,704.5,9.61069464,42688,3985
714,3,3099,0,0,1,3,2,12070,10,2005,1,10,2013,2,2013,1,1,45,4553.947233,331.1222651,4395,324,13.75306862,32808,2069
713,3,12031,0,0,1,0,2,220,0,0,1,10,2014,2,2013,1,1,45,10718.0552,1313.766367,10398,1302,8.158265782,51130,5591
699,3,7571,0,0,1,0,0,180,0,0,1,5,2013,2,2013,1,1,45,8331.005229,979.4928105,8040,961,8.505427646,49923,5371
700,3,3111,0,0,1,0,2,830,0,0,1,27,2013,2,2013,1,1,45,4362.244709,527.8333333,4106.5,537,8.264435824,28600,3002
767,3,6087,0,0,1,0,2,13080,0,0,0,0,0,0,2013,1,1,45,6023.403061,615.2971939,5945,625,9.789420659,36704,3219
702,3,4078,0,0,1,0,0,8550,9,2001,1,45,2009,1,2013,1,1,45,4373.971061,347.2186495,4144.5,335,12.59716627,28695,2139
703,3,3213,0,0,1,0,0,80,6,2005,0,0,0,0,2013,1,1,45,3290.534018,352.5571245,3076,349,9.333335761,18504,1823
704,3,9078,0,0,1,3,2,1910,4,2009,0,0,0,0,2013,1,1,45,10393.8659,1077.547893,10089,1093,9.645850519,58750,5681
730,3,10162,0,0,1,2,0,1190,9,2013,0,0,0,0,2013,1,1,45,8055.372449,984.2755102,7735,952,8.184062659,40555,4528
705,3,7200,0,0,1,0,0,4140,9,2012,1,18,2011,1,2013,1,1,45,7967.267009,959.3324775,7566,961,8.30501124,48410,5050
707,3,8439,0,0,1,0,2,2900,7,1990,0,0,0,0,2013,1,1,45,8319.731707,913.9537869,8033,933,9.103011363,52272,4987
708,3,1942,0,0,1,2,2,11470,10,2009,1,18,2014,2,2013,1,1,45,4548.912536,472.2638484,4287.5,464,9.632142185,34150,2915
709,3,8263,0,0,1,0,0,500,12,2010,0,0,0,0,2013,1,1,45,9886.915816,1297.737245,10275.5,1406,7.618580614,56309,6787
710,3,3569,0,0,1,3,0,1500,9,2008,1,14,2011,2,2013,1,1,45,4546.652733,373.1864952,4376.5,369,12.18332601,32152,2275
711,3,4688,0,0,1,3,0,17110,3,2007,1,5,2010,2,2013,1,1,45,6914.391653,511.3194222,6472,495,13.52264622,37043,2621
712,3,6377,0,0,1,0,0,4870,9,2007,1,45,2009,2,2013,1,1,45,6421.442122,574.6768489,6038,566,11.17400524,37896,3226
706,3,5072,0,0,1,3,0,7830,9,2014,1,10,2014,3,2013,1,1,45,5743.265273,524.4324759,5677.5,517,10.95139134,36025,2922
731,3,9100,0,0,1,0,0,15270,0,0,1,10,2014,2,2013,1,1,45,9249.229381,950.9175258,8653,925.5,9.726636781,51642,4519
701,3,4036,0,0,1,3,0,1450,3,2012,1,14,2011,2,2013,1,1,45,5778.974277,629.64791,5495.5,623.5,9.178104437,42634,3693
732,3,5699,0,0,1,0,2,35280,0,0,0,0,0,0,2013,1,1,45,5816.439411,661.4597961,5411,623,8.793337773,57219,6138
764,3,2516,0,0,1,0,2,26490,0,0,1,10,2014,3,2013,1,1,45,3538.988266,396.2685789,3602,421,8.930781936,26597,2480
761,3,9258,0,0,1,0,0,2390,9,2012,0,0,0,0,2013,1,1,45,8729.478316,994.9464286,8416.5,992.5,8.773817429,52005,5215
760,3,8412,0,0,1,0,0,560,1,2011,0,0,0,0,2013,1,1,45,7638.364221,1227.245817,7539,1222,6.2239888,40919,6409
759,3,6082,0,0,1,0,0,110,11,2012,1,31,2013,1,2013,1,1,45,7010.137356,774.4480103,6574,754,9.051785611,49729,4470
758,3,5028,0,0,1,0,2,19780,6,2008,0,0,0,0,2013,1,1,45,4868.366925,636.8152455,4793.5,653,7.644865539,31070,3504
757,3,5127,0,0,1,0,2,3450,0,0,0,0,0,0,2013,1,1,45,6219.787645,535.8558559,5895,521,11.6072029,44579,3333
756,3,14883,0,0,1,0,2,50,0,0,1,40,2011,2,2013,1,1,45,16057.88022,2294.625841,16091,2263,6.998038603,74770,9151
755,3,10285,0,0,1,3,2,13130,12,2003,0,0,0,0,2013,1,1,45,10483.21639,895.4199744,10121,878,11.7075972,61761,4738
754,3,8868,0,0,1,2,2,380,5,2008,1,10,2014,3,2013,1,1,45,8086.957801,965.5588235,7666,944,8.375417016,45375,4676
753,3,7956,0,0,1,3,2,540,11,2012,1,35,2010,3,2013,1,1,45,8710.279846,764.3157895,8344,740,11.39617939,46553,3705
752,3,5377,0,0,1,0,0,970,3,2013,1,31,2013,1,2013,1,1,45,5251.65982,459.3992298,4790,445,11.43158168,35807,2643
751,3,3921,0,0,1,0,0,650,10,2006,0,0,0,0,2013,1,1,45,4216.215661,573.7432606,3952,563,7.348610347,22405,2598
750,3,3495,0,0,1,3,0,8670,2,2002,1,14,2011,2,2013,1,1,45,4997.35209,402.8022508,4869.5,398,12.40646516,32543,2292
749,3,5350,0,0,1,0,0,3410,8,2011,1,14,2015,2,2013,1,1,45,5189.860077,636.4313222,4979,654,8.154627052,29197,3186
763,3,5006,0,0,1,3,2,32240,3,2010,0,0,0,0,2013,1,1,45,6125.251276,586.2755102,5910.5,576,10.44773518,38359,3170
747,3,6767,0,0,1,2,2,45740,8,2008,0,0,0,0,2013,1,1,45,8027.146154,701.3474359,7616.5,680,11.44532045,50696,3752
748,3,4036,0,0,1,3,0,2380,3,2010,1,14,2011,2,2013,1,1,45,5737.676508,487.6572529,5524,479,11.76579754,33854,2571
734,3,7550,0,0,1,0,0,220,0,0,1,36,2013,3,2013,1,1,45,5980.523748,566.0513479,5821,560,10.56533788,31213,2581
735,3,4689,0,0,1,3,2,1920,4,2005,0,0,0,0,2013,1,1,45,5518.541026,544.3371795,5065,522.5,10.13809314,35568,2954
765,3,8020,0,0,1,0,2,25430,5,1999,1,37,2009,2,2013,1,1,45,8506.867439,710.7142857,8274,713,11.96946172,56919,4288
736,3,4495,0,0,1,2,2,1650,0,0,1,14,2011,2,2013,1,1,45,5244.075563,509.2829582,5089.5,498,10.29697829,32072,2800
738,3,7180,0,0,1,3,2,5980,10,2005,0,0,0,0,2013,1,1,45,8508.60077,701.7150193,8268,693,12.1254363,47075,3540
739,3,7813,0,0,1,3,2,2770,6,2008,1,22,2011,2,2013,1,1,45,9557.665595,765.3038585,9198,746,12.48871999,59166,4392
737,3,5806,0,0,1,0,0,100,5,2007,1,31,2013,2,2013,1,1,45,6117.901155,898.4120668,5675,866,6.809682752,38760,4750
741,3,6155,0,0,1,3,2,11900,0,0,0,0,0,0,2013,1,1,45,7619.468112,920.2308673,7227.5,902.5,8.279952763,49080,5065
742,3,6826,0,0,1,3,2,4380,0,0,0,0,0,0,2013,1,1,45,8025.888318,872.7766367,7653,858,9.195810223,48355,4587
743,3,3106,0,0,1,0,0,6710,11,2003,1,14,2012,2,2013,1,1,45,3816.589744,418.3282051,3668,423,9.123433937,26046,2493
744,3,7167,0,0,1,0,0,1370,12,2011,1,40,2014,2,2013,1,1,45,7457.067769,834.8115702,7345,833,8.93263586,44999,4502
745,3,7363,0,0,1,0,0,17650,11,2013,1,37,2009,2,2013,1,1,45,7499.078205,709.6294872,7260.5,725,10.56759667,50916,4088
746,3,4558,0,0,1,3,2,4330,2,2011,1,35,2011,3,2013,1,1,45,6039.549296,509.049936,5730,497,11.86435528,42912,3039
740,3,4954,0,0,1,3,0,6400,3,2014,0,0,0,0,2013,1,1,45,6978.176697,509.1510883,6993,512,13.70551268,47634,3120
817,4,23303,0,0,1,0,0,140,3,2006,0,0,0,0,2013,1,1,45,19650.57904,2885.301954,20416,3017,6.810579744,114006,14808
762,6,8017,0,0,0,3,2,1280,0,0,1,10,2013,3,2013,1,3,40,3891.990814,390.1469816,3695.5,378,9.975704022,29949,2528
349,5,24672,1,0,0,2,2,1490,4,2009,0,0,0,0,2013,4,15,28,8159.215714,829.59,7956.5,814.5,9.83523875,44761,4274
103,5,19373,1,0,1,3,2,5210,5,2015,0,0,0,0,2013,7,27,2,4689.497623,421.6164818,4555,416,11.12266201,24968,2101
1081,5,10526,1,0,1,1,0,400,3,2006,0,0,0,0,2013,7,27,2,5924.919419,937.1783355,5904,979,6.322083209,38783,5355
